RegionID,SizeRank,RegionName,RegionType,StateName,2019,2020,2021,2022,2023,CBSA Code,CBSA Title
394542,396,"Dubuque, IA",msa,IA,169725.66666666666,177603.33333333334,185417.08333333334,202308.75,214085.66666666666,20220.0,"Dubuque, IA"
753912,398,"Pinehurst, NC",msa,NC,247639.66666666666,274298.25,314707.4166666667,370433.1666666667,393424.3,38240.0,"Pinehurst-Southern Pines, NC"
394953,399,"Paducah, KY",msa,KY,123223.75,141546.41666666666,152458.33333333334,157984.83333333334,166149.3,37140.0,"Paducah, KY-IL"
395190,400,"Victoria, TX",msa,TX,180833.08333333334,187388.83333333334,206619.33333333334,224354.83333333334,225100.0,47020.0,"Victoria, TX"
395038,401,"Rome, GA",msa,GA,129685.75,143327.91666666666,166581.08333333334,188155.58333333334,199467.8,40660.0,"Rome, GA"
395086,402,"Sevierville, TN",msa,TN,221983.91666666666,260003.66666666666,376200.25,465848.5833333333,438933.0,42940.0,"Sevierville, TN"
394882,403,"Moses Lake, WA",msa,WA,213645.08333333334,239770.58333333334,290998.1666666667,335225.0833333333,325820.3,34180.0,"Moses Lake, WA"
394340,404,"Ashtabula, OH",msa,OH,96195.16666666667,116135.75,125835.58333333333,131221.5,140815.7,26580.0,
394340,404,"Ashtabula, OH",msa,OH,96195.16666666667,116135.75,125835.58333333333,131221.5,140815.7,33100.0,
394441,405,"Cape Girardeau, MO",msa,MO,152063.91666666666,163320.41666666666,170123.58333333334,181552.41666666666,192726.3,16020.0,"Cape Girardeau, MO-IL"
394311,406,"Albertville, AL",msa,AL,132887.5,151812.16666666666,175518.91666666666,195507.91666666666,201707.5,10700.0,"Albertville, AL"
394410,408,"Brainerd, MN",msa,MN,207587.66666666666,225978.58333333334,261000.33333333334,285875.5,304309.9,14660.0,"Brainerd, MN"
394513,409,"Cumberland, MD",msa,MD,104918.5,118977.5,146367.75,152603.5,144038.1,19060.0,"Cumberland, MD-WV"
394928,410,"Ocean City, NJ",msa,NJ,349866.6666666667,419517.9166666667,497714.8333333333,524287.9166666667,543250.7,26580.0,
394928,410,"Ocean City, NJ",msa,NJ,349866.6666666667,419517.9166666667,497714.8333333333,524287.9166666667,543250.7,33100.0,
394505,411,"Corvallis, OR",msa,OR,364403.25,391931.5833333333,445115.4166666667,506836.9166666667,524524.1,18700.0,"Corvallis, OR"
394501,413,"Corning, NY",msa,NY,102876.08333333333,119397.33333333333,131949.08333333334,139215.08333333334,137918.6,18500.0,"Corning, NY"
394911,414,"New Philadelphia, OH",msa,OH,117477.25,124087.08333333333,140192.66666666666,150687.58333333334,171653.2,35420.0,"New Philadelphia-Dover, OH"
395140,415,"Sunbury, PA",msa,PA,100392.25,98186.33333333333,103397.16666666667,103231.58333333333,91675.7,44980.0,"Sunbury, PA"
395175,416,"Ukiah, CA",msa,CA,398377.8333333333,428460.5,504356.9166666667,532453.0,488276.3,46380.0,"Ukiah, CA"
753887,417,"Hermiston, OR",msa,OR,197023.58333333334,225229.66666666666,254976.16666666666,281032.0833333333,283638.9,25840.0,"Hermiston-Pendleton, OR"
394469,418,"Clarksburg, WV",msa,WV,134672.5,139233.58333333334,144366.83333333334,159383.91666666666,161212.1,17220.0,"Clarksburg, WV"
394964,419,"Parkersburg, WV",msa,WV,121517.41666666667,135201.0,147605.08333333334,150145.41666666666,152863.9,37620.0,"Parkersburg-Vienna, WV"
394373,420,"Beaver Dam, WI",msa,WI,154426.83333333334,174297.83333333334,194155.66666666666,207972.25,219564.0,13180.0,"Beaver Dam, WI"
394980,421,"Pine Bluff, AR",msa,AR,100171.25,104227.41666666667,124516.41666666667,135189.25,131564.5,38220.0,"Pine Bluff, AR"
394641,422,"Grants Pass, OR",msa,OR,282582.25,309861.1666666667,370177.5833333333,396238.4166666667,385563.9,24420.0,"Grants Pass, OR"
394511,424,"Cullman, AL",msa,AL,145313.66666666666,168478.08333333334,201293.83333333334,232122.33333333334,244662.0,18980.0,"Cullman, AL"
395248,426,"Zanesville, OH",msa,OH,125056.41666666667,134623.08333333334,145870.0,144974.83333333334,156228.3,49780.0,"Zanesville, OH"
394907,427,"New Castle, PA",msa,PA,93402.5,97336.83333333333,104258.0,119006.5,123661.9,26580.0,
394907,427,"New Castle, PA",msa,PA,93402.5,97336.83333333333,104258.0,119006.5,123661.9,33100.0,
394925,428,"Oak Harbor, WA",msa,WA,366699.25,402447.1666666667,490291.3333333333,527203.1666666666,541000.7,36020.0,"Oak Harbor, WA"
394942,429,"Orangeburg, SC",msa,SC,112435.58333333333,131840.66666666666,148175.0,157340.33333333334,161839.7,36700.0,"Orangeburg, SC"
395212,430,"Watertown, WI",msa,WI,210960.91666666666,223501.5,244000.66666666666,263092.75,294129.8,48020.0,"Watertown-Fort Atkinson, WI"
394847,431,"Meadville, PA",msa,PA,103617.66666666667,110037.25,122198.83333333333,137190.25,142181.4,32740.0,"Meadville, PA"
394644,433,"Great Falls, MT",msa,MT,189525.33333333334,204872.33333333334,233890.08333333334,274366.4166666667,292963.1,24500.0,"Great Falls, MT"
394704,436,"Indiana, PA",msa,PA,102030.08333333333,106438.08333333333,117464.91666666667,122075.58333333333,135288.6,26860.0,"Indiana, PA"
394859,437,"Midland, MI",msa,MI,142492.5,144465.5,167906.0,192393.08333333334,194642.9,33220.0,"Midland, MI"
394755,438,"Kokomo, IN",msa,IN,113020.08333333333,119898.41666666667,129790.83333333333,147417.66666666666,149546.2,29020.0,"Kokomo, IN"
394395,439,"Bloomsburg, PA",msa,PA,143164.5,156584.25,175028.66666666666,183881.0,187355.0,14100.0,"Bloomsburg-Berwick, PA"
394675,441,"Helena, MT",msa,MT,263983.3333333333,284731.5,362929.1666666667,426863.5833333333,418357.8,25740.0,"Helena, MT"
394744,442,"Key West, FL",msa,FL,538269.3333333334,597288.25,705506.8333333334,847481.5,910206.4,28580.0,"Key West-Key Largo, FL"
395145,443,"Talladega, AL",msa,AL,143221.91666666666,151311.08333333334,171105.0,187547.33333333334,192014.9,45180.0,"Talladega-Sylacauga, AL"
394489,445,"Columbus, IN",msa,IN,177200.58333333334,186403.58333333334,220305.66666666666,236149.75,239237.6,18020.0,"Columbus, IN"
394345,446,"Athens, TX",msa,TX,203426.41666666666,229328.83333333334,258837.08333333334,291311.1666666667,295092.8,11980.0,"Athens, TX"
394452,447,"Centralia, WA",msa,WA,246486.66666666666,280940.5,342109.4166666667,392480.0,392687.8,16500.0,"Centralia, WA"
394822,448,"Manitowoc, WI",msa,WI,116915.0,125035.91666666667,144613.25,160477.83333333334,179685.9,31820.0,"Manitowoc, WI"
394682,449,"Hinesville, GA",msa,GA,137913.0,145879.91666666666,171702.08333333334,202998.91666666666,226281.0,25980.0,"Hinesville, GA"
394541,450,"DuBois, PA",msa,PA,83145.83333333333,92524.75,101350.41666666667,122102.66666666667,117909.7,20180.0,"DuBois, PA"
395205,451,"Warsaw, IN",msa,IN,174472.5,191819.75,206366.75,215600.08333333334,239280.0,47700.0,"Warsaw, IN"
394986,452,"Plattsburgh, NY",msa,NY,137413.58333333334,150962.41666666666,182247.83333333334,213083.91666666666,216989.2,38460.0,"Plattsburgh, NY"
395126,453,"Statesboro, GA",msa,GA,140933.91666666666,154550.75,176171.08333333334,205277.58333333334,242210.2,44340.0,"Statesboro, GA"
394445,454,"Casper, WY",msa,WY,213758.08333333334,220777.83333333334,239898.41666666666,261090.0,275545.4,16220.0,"Casper, WY"
395231,455,"Wilson, NC",msa,NC,129767.91666666667,140600.41666666666,163805.91666666666,176358.83333333334,174765.8,48980.0,"Wilson, NC"
753881,456,"Glenwood Springs, CO",msa,CO,423459.75,505379.9166666667,597764.3333333334,557152.5,625217.5,26580.0,
753881,456,"Glenwood Springs, CO",msa,CO,423459.75,505379.9166666667,597764.3333333334,557152.5,625217.5,33100.0,
395085,457,"Seneca, SC",msa,SC,170601.25,207081.91666666666,223354.75,257390.75,271255.7,42860.0,"Seneca, SC"
394936,459,"Olean, NY",msa,NY,89890.0,110197.16666666667,128212.25,133148.16666666666,133135.6,36460.0,"Olean, NY"
394465,460,"Chillicothe, OH",msa,OH,105323.0,132143.66666666666,143032.75,149734.5,157667.33333333334,17060.0,"Chillicothe, OH"
395077,461,"Searcy, AR",msa,AR,118009.0,135334.58333333334,151037.41666666666,160984.66666666666,173473.9,42620.0,"Searcy, AR"
394638,462,"Grand Island, NE",msa,NE,145779.58333333334,153401.41666666666,170122.41666666666,199262.41666666666,204710.0,24260.0,"Grand Island, NE"
394994,463,"Port Angeles, WA",msa,WA,285246.5833333333,340983.9166666667,429867.0,492058.25,483127.3,38820.0,"Port Angeles, WA"
394350,464,"Auburn, NY",msa,NY,124999.5,139279.66666666666,156244.5,163423.58333333334,179601.4,12180.0,"Auburn, NY"
394699,465,"Huntsville, TX",msa,TX,177199.91666666666,192721.58333333334,225711.25,245191.75,250530.1,26660.0,"Huntsville, TX"
394738,466,"Keene, NH",msa,NH,196012.41666666666,224983.66666666666,260196.91666666666,289727.9166666667,312312.9,28300.0,"Keene, NH"
394674,467,"Heber, UT",msa,UT,640039.75,699718.1666666666,815219.8333333334,976106.75,978139.8,25720.0,"Heber, UT"
395010,468,"Quincy, IL",msa,IL,118097.41666666667,126111.58333333333,129547.58333333333,138489.83333333334,140623.2,39500.0,"Quincy, IL-MO"
395062,469,"Sandusky, OH",msa,OH,130833.66666666667,146499.83333333334,158995.25,170659.75,172376.0,41780.0,"Sandusky, OH"
394593,470,"Findlay, OH",msa,OH,150204.5,153402.91666666666,166101.41666666666,173380.5,183091.1,22300.0,"Findlay, OH"
394614,471,"Frankfort, KY",msa,KY,144465.91666666666,160136.66666666666,177693.91666666666,201910.58333333334,218988.9,23180.0,"Frankfort, KY"
394516,472,"Danville, IL",msa,IL,66446.33333333333,73387.91666666667,79155.25,86333.83333333333,86889.0,19180.0,"Danville, IL"
394298,473,"Aberdeen, WA",msa,WA,191931.33333333334,221137.08333333334,276279.1666666667,309086.1666666667,313352.3,10140.0,"Aberdeen, WA"
394999,474,"Portsmouth, OH",msa,OH,82099.0,94552.25,108925.83333333333,119098.08333333333,106726.3,39020.0,"Portsmouth, OH"
395106,475,"Somerset, PA",msa,PA,126353.33333333333,138485.16666666666,170390.66666666666,175099.58333333334,165636.7,43740.0,"Somerset, PA"
753928,476,"Wisconsin Rapids, WI",msa,WI,118511.0,125692.5,145612.58333333334,167529.25,171798.1,49220.0,"Wisconsin Rapids-Marshfield, WI"
753893,477,"Jefferson, GA",msa,GA,216788.83333333334,246195.91666666666,287974.8333333333,346580.0,358057.2,27600.0,"Jefferson, GA"
394736,478,"Kapaa, HI",msa,HI,630373.3333333334,699843.25,800175.1666666666,916484.1666666666,920132.9,28180.0,"Kapaa, HI"
394955,479,"Palatka, FL",msa,FL,133554.58333333334,154342.75,160061.66666666666,185992.66666666666,193642.8,37260.0,"Palatka, FL"
394683,481,"Hobbs, NM",msa,NM,,,175321.5,205334.25,190723.2,26020.0,"Hobbs, NM"
395088,482,"Shawnee, OK",msa,OK,119866.83333333333,135492.58333333334,149493.25,154713.08333333334,160940.1,43060.0,"Shawnee, OK"
394884,484,"Mount Airy, NC",msa,NC,130228.0,141093.41666666666,158332.58333333334,169366.75,196071.6,34340.0,"Mount Airy, NC"
395132,485,"Stevens Point, WI",msa,WI,176227.08333333334,190645.25,208449.66666666666,225022.33333333334,249658.2,44620.0,"Stevens Point-Plover, WI"
394647,486,"Greeneville, TN",msa,TN,132633.25,138420.33333333334,164208.25,187777.5,195476.3,24620.0,"Greeneville, TN"
394655,488,"Greenwood, SC",msa,SC,118993.0,141328.91666666666,161535.25,169092.91666666666,189787.7,24940.0,"Greenwood, SC"
394764,489,"Lake City, FL",msa,FL,145279.16666666666,175529.83333333334,201584.16666666666,224010.58333333334,230231.3,29380.0,"Lake City, FL"
394752,490,"Klamath Falls, OR",msa,OR,180952.83333333334,209476.33333333334,260272.25,274227.0,292003.5,28900.0,"Klamath Falls, OR"
394877,491,"Morehead City, NC",msa,NC,263061.5833333333,282580.25,338152.8333333333,380122.75,409225.7,33980.0,"Morehead City, NC"
394472,492,"Clearlake, CA",msa,CA,250049.33333333334,282303.3333333333,321806.4166666667,340634.75,320703.5,17340.0,"Clearlake, CA"
394305,493,"Alamogordo, NM",msa,NM,150413.75,174076.83333333334,196841.66666666666,206821.33333333334,209752.3,10460.0,"Alamogordo, NM"
395027,494,"Roanoke Rapids, NC",msa,NC,102186.91666666667,106061.58333333333,112003.33333333333,121165.58333333333,124878.6,40260.0,"Roanoke Rapids, NC"
394587,495,"Farmington, MO",msa,MO,125434.58333333333,141332.16666666666,154622.91666666666,166786.66666666666,169249.3,22100.0,"Farmington, MO"
394897,496,"Muskogee, OK",msa,OK,105729.25,118023.75,133464.25,147964.58333333334,147300.7,34780.0,"Muskogee, OK"
394826,497,"Marion, IN",msa,IN,92125.75,99016.91666666667,106932.5,122413.75,127233.0,31980.0,"Marion, IN"
394586,498,"Faribault, MN",msa,MN,228936.08333333334,242080.5,270429.0,279092.5833333333,285687.5,22060.0,"Faribault-Northfield, MN"
394829,500,"Marquette, MI",msa,MI,159227.66666666666,171675.25,167281.66666666666,180075.08333333334,202605.0,32100.0,"Marquette, MI"
394922,501,"North Wilkesboro, NC",msa,NC,125742.83333333333,159356.75,173977.58333333334,196643.75,208131.0,35900.0,"North Wilkesboro, NC"
394885,502,"Mount Pleasant, MI",msa,MI,138000.08333333334,142473.33333333334,143019.16666666666,153176.25,162151.9,34380.0,"Mount Pleasant, MI"
394827,504,"Marion, OH",msa,OH,95460.58333333333,106381.83333333333,127141.75,125159.41666666667,133293.5,32020.0,"Marion, OH"
394360,505,"Baraboo, WI",msa,WI,184179.66666666666,208643.91666666666,215812.58333333334,233054.5,245985.8,12660.0,"Baraboo, WI"
395016,506,"Red Bluff, CA",msa,CA,236483.0,256161.41666666666,304235.3333333333,307665.1666666667,311478.0,39780.0,"Red Bluff, CA"
394825,507,"Marinette, WI",msa,WI,102654.41666666667,116278.83333333333,128314.58333333333,156906.08333333334,163801.3,31940.0,"Marinette, WI-MI"
395040,509,"Roswell, NM",msa,NM,146160.16666666666,161108.5,175856.08333333334,185246.0,184121.2,40740.0,"Roswell, NM"
395092,510,"Shelton, WA",msa,WA,259269.08333333334,296815.5833333333,364649.5833333333,411485.0,413960.9,43220.0,"Shelton, WA"
394540,511,"Dublin, GA",msa,GA,115527.41666666667,111534.16666666667,114763.91666666667,151702.33333333334,151868.9,20140.0,"Dublin, GA"
395105,513,"Somerset, KY",msa,KY,140586.91666666666,153873.08333333334,175542.25,197354.83333333334,211305.7,43700.0,"Somerset, KY"
394496,514,"Coos Bay, OR",msa,OR,223712.66666666666,238511.0,280048.25,332708.0833333333,337222.6,18300.0,"Coos Bay-North Bend, OR"
394600,515,"Forest City, NC",msa,NC,146866.91666666666,177130.66666666666,193188.83333333334,209098.41666666666,202046.1,22580.0,"Forest City, NC"
395020,517,"Rexburg, ID",msa,ID,,,,,405322.375,39940.0,"Rexburg, ID"
394787,518,"Lewiston, ID",msa,ID,216961.83333333334,241878.0,275459.25,320339.5833333333,333206.3,30300.0,"Lewiston, ID-WA"
394629,520,"Georgetown, SC",msa,SC,254311.58333333334,277023.75,310952.4166666667,325508.3333333333,360418.6,26580.0,
394629,520,"Georgetown, SC",msa,SC,254311.58333333334,277023.75,310952.4166666667,325508.3333333333,360418.6,33100.0,
394343,521,"Athens, OH",msa,OH,123340.9,129610.66666666667,132801.16666666666,139829.83333333334,126198.0,11900.0,"Athens, OH"
395063,522,"Sanford, NC",msa,NC,154548.5,179038.91666666666,210959.91666666666,255811.58333333334,266034.2,41820.0,"Sanford, NC"
394570,523,"Enid, OK",msa,OK,120201.16666666667,135108.75,135899.75,140635.0,150216.9,21420.0,"Enid, OK"
394889,524,"Mount Vernon, OH",msa,OH,144940.58333333334,159332.16666666666,175088.75,195109.91666666666,214271.5,34540.0,"Mount Vernon, OH"
395199,525,"Walla Walla, WA",msa,WA,251448.75,287075.8333333333,339500.0,382006.0833333333,391504.3,47460.0,"Walla Walla, WA"
394309,526,"Albemarle, NC",msa,NC,155168.75,162444.5,199185.91666666666,228485.83333333334,239166.5,10620.0,"Albemarle, NC"
394693,528,"Hudson, NY",msa,NY,242826.33333333334,302046.25,357660.6666666667,411010.9166666667,456391.3,26460.0,"Hudson, NY"
394443,530,"Carlsbad, NM",msa,NM,,,216336.58333333334,226510.75,221606.2,16100.0,"Carlsbad-Artesia, NM"
395136,532,"Sturgis, MI",msa,MI,124801.83333333333,135437.58333333334,154275.5,166782.91666666666,168208.7,44780.0,"Sturgis, MI"
394509,534,"Crossville, TN",msa,TN,154516.41666666666,174051.83333333334,225186.58333333334,260443.41666666666,270530.9,18900.0,"Crossville, TN"
395071,536,"Sayre, PA",msa,PA,127540.08333333333,143764.25,144248.75,165941.0,161596.5,42380.0,"Sayre, PA"
395049,537,"Salina, KS",msa,KS,144129.14285714287,148577.75,138005.33333333334,153318.33333333334,169479.8,41460.0,"Salina, KS"
753903,538,"Marietta, OH",msa,OH,135176.83333333334,141446.25,148903.66666666666,153453.83333333334,157121.7,31930.0,"Marietta, OH"
394591,539,"Fergus Falls, MN",msa,MN,190085.5,208815.0,203618.16666666666,212042.0,237732.3,22260.0,"Fergus Falls, MN"
394618,541,"Fremont, OH",msa,OH,106267.91666666667,116485.5,126837.33333333333,132571.66666666666,145950.6,23380.0,"Fremont, OH"
394939,542,"Oneonta, NY",msa,NY,132945.0,150933.66666666666,163389.25,187471.25,182268.4,36580.0,"Oneonta, NY"
394923,544,"Norwalk, OH",msa,OH,106748.66666666667,116463.16666666667,130321.16666666667,140399.41666666666,147251.2,35940.0,"Norwalk, OH"
394365,545,"Batavia, NY",msa,NY,,,,,181429.5,12860.0,"Batavia, NY"
394336,546,"Ardmore, OK",msa,OK,123395.5,147205.08333333334,177698.58333333334,176569.83333333334,186953.0,11620.0,"Ardmore, OK"
394605,548,"Fort Madison, IA",msa,IA,,88526.09090909091,108190.75,110636.75,116110.0,22800.0,"Fort Madison, IA"
394456,549,"Charleston, IL",msa,IL,93273.16666666667,97979.66666666667,107410.58333333333,108185.41666666667,114954.1,16660.0,"Charleston-Mattoon, IL"
394592,550,"Fernley, NV",msa,NV,269175.8333333333,285020.75,341627.5833333333,388176.5,374228.7,26580.0,
394592,550,"Fernley, NV",msa,NV,269175.8333333333,285020.75,341627.5833333333,388176.5,374228.7,33100.0,
394444,551,"Carson City, NV",msa,NV,323056.0833333333,339379.0833333333,398828.0833333333,435401.1666666667,414072.0,16180.0,"Carson City, NV"
394432,553,"Calhoun, GA",msa,GA,147058.91666666666,162399.0,194168.5,224257.5,239996.2,15660.0,"Calhoun, GA"
753877,554,"Cullowhee, NC",msa,NC,245925.08333333334,297502.4166666667,331309.4166666667,368504.3333333333,373012.9,26580.0,
753877,554,"Cullowhee, NC",msa,NC,245925.08333333334,297502.4166666667,331309.4166666667,368504.3333333333,373012.9,33100.0,
394737,555,"Kearney, NE",msa,NE,172696.33333333334,183037.08333333334,210472.66666666666,233191.41666666666,237460.1,28260.0,"Kearney, NE"
394582,556,"Fairmont, WV",msa,WV,,144156.9,144808.66666666666,156944.5,144188.7,21900.0,"Fairmont, WV"
394940,557,"Ontario, OR",msa,OR,183654.08333333334,209212.08333333334,265858.3333333333,302712.0833333333,291061.0,36620.0,"Ontario, OR-ID"
394621,558,"Gaffney, SC",msa,SC,119555.33333333333,124249.5,148482.33333333334,162837.66666666666,160166.6,23500.0,"Gaffney, SC"
395131,560,"Sterling, IL",msa,IL,84641.41666666667,92895.75,99305.66666666667,114168.83333333333,107057.0,44580.0,"Sterling, IL"
394411,561,"Branson, MO",msa,MO,152862.33333333334,168674.83333333334,199481.91666666666,243128.41666666666,248528.3,14700.0,"Branson, MO"
394446,562,"Cedar City, UT",msa,UT,225056.08333333334,253749.91666666666,313738.5833333333,372892.6666666667,383621.0,16260.0,"Cedar City, UT"
394721,565,"Jasper, IN",msa,IN,147138.0,165451.83333333334,167614.16666666666,178558.5,185705.1,27540.0,"Jasper, IN"
394556,566,"Edwards, CO",msa,CO,659569.4166666666,770297.8333333334,903863.1666666666,1006152.9166666666,1180897.5,20780.0,"Edwards, CO"
394547,567,"Durango, CO",msa,CO,377563.9166666667,413794.0,469905.75,528649.6666666666,575375.9,20420.0,"Durango, CO"
394750,568,"Kinston, NC",msa,NC,91618.41666666667,96413.41666666667,124010.83333333333,144505.0,131335.3,28820.0,"Kinston, NC"
753920,569,"Sonora, CA",msa,CA,280246.4166666667,297715.0,381589.6666666667,423747.1666666667,402485.7,43760.0,"Sonora, CA"
395157,570,"Tiffin, OH",msa,OH,87718.08333333333,93433.66666666667,117818.0,130748.16666666667,132263.5,45660.0,"Tiffin, OH"
394366,571,"Batesville, AR",msa,AR,,,129392.91666666667,129302.83333333333,135415.2,12900.0,"Batesville, AR"
394989,572,"Point Pleasant, WV",msa,OH,,,,,149745.33333333334,26580.0,
394989,572,"Point Pleasant, WV",msa,OH,,,,,149745.33333333334,33100.0,
394566,573,"Elko, NV",msa,NV,244295.91666666666,255140.66666666666,283961.6666666667,311931.8333333333,304962.3,21220.0,"Elko, NV"
394517,574,"Danville, KY",msa,KY,120663.75,136619.08333333334,161835.41666666666,184921.41666666666,191078.6,19220.0,"Danville, KY"
394632,575,"Glasgow, KY",msa,KY,,149313.0,162216.66666666666,177482.66666666666,196410.9,23980.0,"Glasgow, KY"
395122,576,"St. Marys, GA",msa,GA,172376.58333333334,186230.33333333334,216375.0,247257.83333333334,275715.1,26580.0,
395122,576,"St. Marys, GA",msa,GA,172376.58333333334,186230.33333333334,216375.0,247257.83333333334,275715.1,33100.0,
394402,577,"Boone, NC",msa,NC,262002.75,299239.5833333333,354103.1666666667,391963.0,420901.9,14380.0,"Boone, NC"
395204,578,"Warrensburg, MO",msa,MO,171602.08333333334,186917.5,211249.16666666666,229720.91666666666,246837.4,47660.0,"Warrensburg, MO"
394634,579,"Gloversville, NY",msa,NY,115452.75,134640.0,151884.5,158556.75,171040.6,24100.0,"Gloversville, NY"
394604,580,"Fort Leonard Wood, MO",msa,MO,149471.08333333334,159817.5,172656.16666666666,190723.5,200510.8,22780.0,"Fort Leonard Wood, MO"
394993,581,"Poplar Bluff, MO",msa,MO,115392.08333333333,124793.33333333333,132007.58333333334,139927.25,145694.7,38740.0,"Poplar Bluff, MO"
394562,582,"Elizabeth City, NC",msa,NC,169147.91666666666,191640.25,210994.33333333334,241534.0,234029.6,21020.0,"Elizabeth City, NC"
394967,583,"Payson, AZ",msa,AZ,243076.08333333334,271922.4166666667,338823.8333333333,377631.5,394392.4,37740.0,"Payson, AZ"
394344,584,"Athens, TN",msa,TN,137409.33333333334,141120.83333333334,187035.08333333334,218506.5,224732.3,11940.0,"Athens, TN"
394571,585,"Enterprise, AL",msa,AL,140400.33333333334,150905.91666666666,169761.91666666666,186268.25,194328.5,21460.0,"Enterprise, AL"
394339,586,"Ashland, OH",msa,OH,132700.25,138616.41666666666,146784.83333333334,172806.91666666666,168782.2,11740.0,"Ashland, OH"
394861,588,"Milledgeville, GA",msa,GA,153809.08333333334,196472.58333333334,227502.33333333334,254853.25,292571.6,33300.0,"Milledgeville, GA"
394742,589,"Kerrville, TX",msa,TX,245283.58333333334,270046.25,325958.5,363051.5,364941.7,28500.0,"Kerrville, TX"
394363,590,"Bartlesville, OK",msa,OK,125019.58333333333,124115.66666666667,148081.16666666666,162132.91666666666,155035.9,12780.0,"Bartlesville, OK"
394985,591,"Platteville, WI",msa,WI,130562.41666666667,138540.91666666666,151817.25,164396.91666666666,168745.0,38420.0,"Platteville, WI"
394503,592,"Corsicana, TX",msa,TX,,167450.54545454544,198002.16666666666,220829.91666666666,241215.7,18620.0,"Corsicana, TX"
394652,593,"Greenville, OH",msa,OH,109120.58333333333,126718.58333333333,144007.66666666666,163515.41666666666,171817.3,24820.0,"Greenville, OH"
395029,594,"Rochelle, IL",msa,IL,133279.5,147330.91666666666,157779.83333333334,155114.08333333334,159537.1,40300.0,"Rochelle, IL"
394933,597,"Oil City, PA",msa,PA,,,92730.1,103837.41666666667,104099.5,36340.0,"Oil City, PA"
394838,598,"Mason City, IA",msa,IA,120816.25,128673.58333333333,129823.66666666667,139298.16666666666,157977.5,32380.0,"Mason City, IA"
394625,600,"Galesburg, IL",msa,IL,84021.66666666667,83104.58333333333,85347.91666666667,92224.16666666667,100919.7,23660.0,"Galesburg, IL"
394954,601,"Pahrump, NV",msa,NV,238569.83333333334,250924.41666666666,298464.75,349039.3333333333,313442.0,37220.0,"Pahrump, NV"
394963,602,"Paris, TX",msa,TX,,,,,194172.875,37580.0,"Paris, TX"
395234,603,"Winona, MN",msa,MN,,,,,206309.0,49100.0,"Winona, MN"
753905,604,"Newport, OR",msa,OR,298032.0833333333,326894.3333333333,411419.1666666667,461391.5,455402.7,35440.0,"Newport, OR"
395091,606,"Shelbyville, TN",msa,TN,167966.58333333334,183601.16666666666,244322.16666666666,269300.6666666667,284120.7,43180.0,"Shelbyville, TN"
394326,607,"Amsterdam, NY",msa,NY,110118.41666666667,121284.83333333333,147033.5,162956.16666666666,170578.0,11220.0,"Amsterdam, NY"
394628,610,"Gardnerville Ranchos, NV",msa,NV,432790.9166666667,472669.75,589693.25,636102.75,637494.6,23820.0,"Gardnerville Ranchos, NV-CA"
394437,612,"Ca-¦on City, CO",msa,CO,207645.91666666666,235987.91666666666,297004.0,322242.25,333377.1,15860.0,"Cañon City, CO"
394906,614,"New Castle, IN",msa,IN,102124.58333333333,106533.0,124614.75,137942.58333333334,151356.9,35220.0,"New Castle, IN"
394919,616,"Norfolk, NE",msa,NE,140317.08333333334,151438.08333333334,166235.75,171825.75,191962.9,35740.0,"Norfolk, NE"
394431,617,"Cadillac, MI",msa,MI,124695.91666666667,146076.33333333334,166595.33333333334,177876.5,202587.8,15620.0,"Cadillac, MI"
395097,619,"Sidney, OH",msa,OH,132043.83333333334,133312.75,149093.0,160041.75,168557.3,43380.0,"Sidney, OH"
395008,620,"Pullman, WA",msa,WA,,,,,356401.875,39420.0,"Pullman, WA"
394819,621,"Malone, NY",msa,NY,,,,,161782.875,26580.0,
394819,621,"Malone, NY",msa,NY,,,,,161782.875,33100.0,
395017,624,"Red Wing, MN",msa,MN,,,,,266389.75,39860.0,"Red Wing, MN"
395144,626,"Tahlequah, OK",msa,OK,117112.16666666667,141606.5,159401.58333333334,166089.33333333334,184043.9,45140.0,"Tahlequah, OK"
394739,627,"Kendallville, IN",msa,IN,136804.5,142024.66666666666,171180.58333333334,188775.5,204396.2,28340.0,"Kendallville, IN"
394876,628,"Montrose, CO",msa,CO,251169.75,279096.6666666667,388850.4166666667,448126.0833333333,451912.0,33940.0,"Montrose, CO"
394504,629,"Cortland, NY",msa,NY,120553.5,126583.75,147859.5,159941.58333333334,167831.8,18660.0,"Cortland, NY"
394887,630,"Mount Sterling, KY",msa,KY,119411.58333333333,129096.25,153324.41666666666,172047.41666666666,175961.6,34460.0,"Mount Sterling, KY"
394477,631,"Clinton, IA",msa,IA,106545.58333333333,109106.33333333333,117087.66666666667,141819.66666666666,137683.0,17540.0,"Clinton, IA"
753865,633,"Bardstown, KY",msa,KY,154638.75,174168.91666666666,196700.66666666666,229518.83333333334,229136.0,26580.0,
753865,633,"Bardstown, KY",msa,KY,154638.75,174168.91666666666,196700.66666666666,229518.83333333334,229136.0,33100.0,
395201,634,"Wapakoneta, OH",msa,OH,123753.25,132662.58333333334,144711.08333333334,164432.58333333334,170195.7,47540.0,"Wapakoneta, OH"
394987,635,"Plymouth, IN",msa,IN,,,,,214675.0,38500.0,"Plymouth, IN"
394379,637,"Bemidji, MN",msa,MN,,,,,225042.125,13420.0,"Bemidji, MN"
